zipcode,state,county_code,name,rate_area
55373,MN,27053,Hennepin,8
55488,MN,27053,Hennepin,8
55470,MN,27053,Hennepin,8
55573,MN,27053,Hennepin,8
55436,MN,27053,Hennepin,8
55364,MN,27053,Hennepin,8
55460,MN,27053,Hennepin,8
55374,MN,27053,Hennepin,8
55375,MN,27053,Hennepin,8
55387,MN,27053,Hennepin,8
55388,MN,27053,Hennepin,8
55421,MN,27053,Hennepin,8
55446,MN,27053,Hennepin,8
55579,MN,27053,Hennepin,8
55422,MN,27053,Hennepin,8
55437,MN,27053,Hennepin,8
55328,MN,27053,Hennepin,8
55345,MN,27053,Hennepin,8
55438,MN,27053,Hennepin,8
55344,MN,27053,Hennepin,8
55467,MN,27053,Hennepin,8
55444,MN,27053,Hennepin,8
55346,MN,27053,Hennepin,8
55445,MN,27053,Hennepin,8
55442,MN,27053,Hennepin,8
55473,MN,27053,Hennepin,8
55411,MN,27053,Hennepin,8
55340,MN,27053,Hennepin,8
55487,MN,27053,Hennepin,8
55596,MN,27053,Hennepin,8
55450,MN,27053,Hennepin,8
55478,MN,27053,Hennepin,8
55403,MN,27053,Hennepin,8
55418,MN,27053,Hennepin,8
55341,MN,27053,Hennepin,8
55441,MN,27053,Hennepin,8
55474,MN,27053,Hennepin,8
55576,MN,27053,Hennepin,8
55348,MN,27053,Hennepin,8
55575,MN,27053,Hennepin,8
55485,MN,27053,Hennepin,8
55599,MN,27053,Hennepin,8
55480,MN,27053,Hennepin,8
55416,MN,27053,Hennepin,8
55401,MN,27053,Hennepin,8
55479,MN,27053,Hennepin,8
55486,MN,27053,Hennepin,8
55417,MN,27053,Hennepin,8
55595,MN,27053,Hennepin,8
55311,MN,27053,Hennepin,8
55483,MN,27053,Hennepin,8
55410,MN,27053,Hennepin,8
55359,MN,27053,Hennepin,8
55484,MN,27053,Hennepin,8
55369,MN,27053,Hennepin,8
55392,MN,27053,Hennepin,8
55316,MN,27053,Hennepin,8
55449,MN,27053,Hennepin,8
55391,MN,27053,Hennepin,8
55440,MN,27053,Hennepin,8
55331,MN,27053,Hennepin,8
55402,MN,27053,Hennepin,8
55404,MN,27053,Hennepin,8
55347,MN,27053,Hennepin,8
55569,MN,27053,Hennepin,8
55419,MN,27053,Hennepin,8
55455,MN,27053,Hennepin,8
55570,MN,27053,Hennepin,8
55356,MN,27053,Hennepin,8
55443,MN,27053,Hennepin,8
55407,MN,27053,Hennepin,8
55430,MN,27053,Hennepin,8
55413,MN,27053,Hennepin,8
55111,MN,27053,Hennepin,8
55406,MN,27053,Hennepin,8
55593,MN,27053,Hennepin,8
55459,MN,27053,Hennepin,8
55405,MN,27053,Hennepin,8
55409,MN,27053,Hennepin,8
55408,MN,27053,Hennepin,8
55425,MN,27053,Hennepin,8
55572,MN,27053,Hennepin,8
55420,MN,27053,Hennepin,8
55458,MN,27053,Hennepin,8
55429,MN,27053,Hennepin,8
55305,MN,27053,Hennepin,8
55357,MN,27053,Hennepin,8
55428,MN,27053,Hennepin,8
55426,MN,27053,Hennepin,8
55571,MN,27053,Hennepin,8
55343,MN,27053,Hennepin,8
55427,MN,27053,Hennepin,8
55919,MN,27055,Houston,1
55941,MN,27055,Houston,1
55921,MN,27055,Houston,1
55971,MN,27055,Houston,1
55947,MN,27055,Houston,1
55943,MN,27055,Houston,1
55931,MN,27055,Houston,1
55954,MN,27055,Houston,1
55974,MN,27055,Houston,1
56678,MN,27057,Hubbard,7
56458,MN,27057,Hubbard,7
56461,MN,27057,Hubbard,7
56470,MN,27057,Hubbard,7
56433,MN,27057,Hubbard,7
56464,MN,27057,Hubbard,7
56436,MN,27057,Hubbard,7
56435,MN,27057,Hubbard,7
56633,MN,27057,Hubbard,7
56601,MN,27057,Hubbard,7
56467,MN,27057,Hubbard,7
56353,MN,27059,Isanti,7
55070,MN,27059,Isanti,7
55398,MN,27059,Isanti,7
55371,MN,27059,Isanti,7
55029,MN,27059,Isanti,7
55056,MN,27059,Isanti,7
55032,MN,27059,Isanti,7
55017,MN,27059,Isanti,7
55006,MN,27059,Isanti,7
55005,MN,27059,Isanti,7
55079,MN,27059,Isanti,7
55080,MN,27059,Isanti,7
55008,MN,27059,Isanti,7
55040,MN,27059,Isanti,7
55793,MN,27061,Itasca,2
56637,MN,27061,Itasca,2
55736,MN,27061,Itasca,2
55742,MN,27061,Itasca,2
55745,MN,27061,Itasca,2
55744,MN,27061,Itasca,2
55746,MN,27061,Itasca,2
55748,MN,27061,Itasca,2
55753,MN,27061,Itasca,2
55752,MN,27061,Itasca,2
55721,MN,27061,Itasca,2
55769,MN,27061,Itasca,2
55764,MN,27061,Itasca,2
56688,MN,27061,Itasca,2
56628,MN,27061,Itasca,2
56681,MN,27061,Itasca,2
55716,MN,27061,Itasca,2
56636,MN,27061,Itasca,2
56657,MN,27061,Itasca,2
56680,MN,27061,Itasca,2
56630,MN,27061,Itasca,2
55786,MN,27061,Itasca,2
56631,MN,27061,Itasca,2
56659,MN,27061,Itasca,2
56661,MN,27061,Itasca,2
55784,MN,27061,Itasca,2
55709,MN,27061,Itasca,2
55723,MN,27061,Itasca,2
55722,MN,27061,Itasca,2
55775,MN,27061,Itasca,2
56639,MN,27061,Itasca,2
55730,MN,27061,Itasca,2
56160,MN,27063,Jackson,4
56101,MN,27063,Jackson,4
56159,MN,27063,Jackson,4
56187,MN,27063,Jackson,4
56111,MN,27063,Jackson,4
56119,MN,27063,Jackson,4
56118,MN,27063,Jackson,4
56161,MN,27063,Jackson,4
56167,MN,27063,Jackson,4
56131,MN,27063,Jackson,4
56137,MN,27063,Jackson,4
56143,MN,27063,Jackson,4
56150,MN,27063,Jackson,4
56342,MN,27065,Kanabec,7
55072,MN,27065,Kanabec,7
55030,MN,27065,Kanabec,7
55006,MN,27065,Kanabec,7
55007,MN,27065,Kanabec,7
55051,MN,27065,Kanabec,7
55037,MN,27065,Kanabec,7
56358,MN,27065,Kanabec,7
56362,MN,27067,Kandiyohi,5
56312,MN,27067,Kandiyohi,5
56284,MN,27067,Kandiyohi,5
56279,MN,27067,Kandiyohi,5
56251,MN,27067,Kandiyohi,5
56289,MN,27067,Kandiyohi,5
56288,MN,27067,Kandiyohi,5
56273,MN,27067,Kandiyohi,5
55342,MN,27067,Kandiyohi,5
56252,MN,27067,Kandiyohi,5
56253,MN,27067,Kandiyohi,5
56201,MN,27067,Kandiyohi,5
56209,MN,27067,Kandiyohi,5
56282,MN,27067,Kandiyohi,5
56316,MN,27067,Kandiyohi,5
56216,MN,27067,Kandiyohi,5
56281,MN,27067,Kandiyohi,5
56734,MN,27069,Kittson,9
56757,MN,27069,Kittson,9
56728,MN,27069,Kittson,9
56733,MN,27069,Kittson,9
56740,MN,27069,Kittson,9
56720,MN,27069,Kittson,9
56729,MN,27069,Kittson,9
56732,MN,27069,Kittson,9
56731,MN,27069,Kittson,9
58225,MN,27069,Kittson,9
56735,MN,27069,Kittson,9
56755,MN,27069,Kittson,9
56627,MN,27071,Koochiching,2
56639,MN,27071,Koochiching,2
56668,MN,27071,Koochiching,2
56649,MN,27071,Koochiching,2
56623,MN,27071,Koochiching,2
56654,MN,27071,Koochiching,2
56653,MN,27071,Koochiching,2
56679,MN,27071,Koochiching,2
55771,MN,27071,Koochiching,2
56629,MN,27071,Koochiching,2
56658,MN,27071,Koochiching,2
56661,MN,27071,Koochiching,2
56660,MN,27071,Koochiching,2
56669,MN,27071,Koochiching,2
56256,MN,27073,Lac qui Parle,5
56208,MN,27073,Lac qui Parle,5
56220,MN,27073,Lac qui Parle,5
56276,MN,27073,Lac qui Parle,5
56257,MN,27073,Lac qui Parle,5
56278,MN,27073,Lac qui Parle,5
56223,MN,27073,Lac qui Parle,5
56212,MN,27073,Lac qui Parle,5
56232,MN,27073,Lac qui Parle,5
56218,MN,27073,Lac qui Parle,5
56265,MN,27073,Lac qui Parle,5
55616,MN,27075,Lake,2
55614,MN,27075,Lake,2
55609,MN,27075,Lake,2
55607,MN,27075,Lake,2
55603,MN,27075,Lake,2
55602,MN,27075,Lake,2
55601,MN,27075,Lake,2
55731,MN,27075,Lake,2
56741,MN,27077,Lake of the Woods,2
56711,MN,27077,Lake of the Woods,2
56686,MN,27077,Lake of the Woods,2
56623,MN,27077,Lake of the Woods,2
56011,MN,27079,Le Sueur,3
56071,MN,27079,Le Sueur,3
56096,MN,27079,Le Sueur,3
56017,MN,27079,Le Sueur,3
56082,MN,27079,Le Sueur,3
56069,MN,27079,Le Sueur,3
56057,MN,27079,Le Sueur,3
56052,MN,27079,Le Sueur,3
56050,MN,27079,Le Sueur,3
56001,MN,27079,Le Sueur,3
56058,MN,27079,Le Sueur,3
56028,MN,27079,Le Sueur,3
56044,MN,27079,Le Sueur,3
56063,MN,27079,Le Sueur,3
56291,MN,27081,Lincoln,4
56220,MN,27081,Lincoln,4
56113,MN,27081,Lincoln,4
56178,MN,27081,Lincoln,4
57026,MN,27081,Lincoln,4
56264,MN,27081,Lincoln,4
56164,MN,27081,Lincoln,4
56170,MN,27081,Lincoln,4
56136,MN,27081,Lincoln,4
56142,MN,27081,Lincoln,4
56149,MN,27081,Lincoln,4
56280,MN,27081,Lincoln,4
56178,MN,27083,Lyon,5
56157,MN,27083,Lyon,5
56170,MN,27083,Lyon,5
56113,MN,27083,Lyon,5
56239,MN,27083,Lyon,5
56291,MN,27083,Lyon,5
56292,MN,27083,Lyon,5
56297,MN,27083,Lyon,5
56115,MN,27083,Lyon,5
56229,MN,27083,Lyon,5
56263,MN,27083,Lyon,5
56264,MN,27083,Lyon,5
56175,MN,27083,Lyon,5
56169,MN,27083,Lyon,5
56132,MN,27083,Lyon,5
56258,MN,27083,Lyon,5
55397,MN,27085,McLeod,5
55355,MN,27085,McLeod,5
55368,MN,27085,McLeod,5
55381,MN,27085,McLeod,5
55321,MN,27085,McLeod,5
55334,MN,27085,McLeod,5
55339,MN,27085,McLeod,5
55336,MN,27085,McLeod,5
55370,MN,27085,McLeod,5
55312,MN,27085,McLeod,5
55354,MN,27085,McLeod,5
55385,MN,27085,McLeod,5
55350,MN,27085,McLeod,5
55395,MN,27085,McLeod,5
56566,MN,27087,Mahnomen,9
56589,MN,27087,Mahnomen,9
56557,MN,27087,Mahnomen,9
56542,MN,27087,Mahnomen,9
56516,MN,27087,Mahnomen,9
56592,MN,27087,Mahnomen,9
56651,MN,27087,Mahnomen,9
56713,MN,27089,Marshall,9
56759,MN,27089,Marshall,9
56757,MN,27089,Marshall,9
56725,MN,27089,Marshall,9
56758,MN,27089,Marshall,9
56760,MN,27089,Marshall,9
56710,MN,27089,Marshall,9
56727,MN,27089,Marshall,9
56732,MN,27089,Marshall,9
56738,MN,27089,Marshall,9
56761,MN,27089,Marshall,9
56724,MN,27089,Marshall,9
56701,MN,27089,Marshall,9
56762,MN,27089,Marshall,9
56744,MN,27089,Marshall,9
56737,MN,27089,Marshall,9
56088,MN,27091,Martin,3
56013,MN,27091,Martin,3
56027,MN,27091,Martin,3
56127,MN,27091,Martin,3
56098,MN,27091,Martin,3
56111,MN,27091,Martin,3
56171,MN,27091,Martin,3
56075,MN,27091,Martin,3
56160,MN,27091,Martin,3
56039,MN,27091,Martin,3
56162,MN,27091,Martin,3
56121,MN,27091,Martin,3
56176,MN,27091,Martin,3
56010,MN,27091,Martin,3
56181,MN,27091,Martin,3
56031,MN,27091,Martin,3
55389,MN,27093,Meeker,5
55329,MN,27093,Meeker,5
55321,MN,27093,Meeker,5
55382,MN,27093,Meeker,5
55353,MN,27093,Meeker,5
56209,MN,27093,Meeker,5
55325,MN,27093,Meeker,5
55342,MN,27093,Meeker,5
56362,MN,27093,Meeker,5
56243,MN,27093,Meeker,5
55355,MN,27093,Meeker,5
55350,MN,27093,Meeker,5
55324,MN,27093,Meeker,5
56228,MN,27093,Meeker,5
56342,MN,27095,Mille Lacs,7
56353,MN,27095,Mille Lacs,7
56313,MN,27095,Mille Lacs,7
56329,MN,27095,Mille Lacs,7
55371,MN,27095,Mille Lacs,7
56450,MN,27095,Mille Lacs,7
56357,MN,27095,Mille Lacs,7
56338,MN,27095,Mille Lacs,7
56386,MN,27095,Mille Lacs,7
56363,MN,27095,Mille Lacs,7
56330,MN,27095,Mille Lacs,7
56359,MN,27095,Mille Lacs,7
55051,MN,27095,Mille Lacs,7
56358,MN,27095,Mille Lacs,7
56329,MN,27097,Morrison,7
56317,MN,27097,Morrison,7
56384,MN,27097,Morrison,7
56345,MN,27097,Morrison,7
56449,MN,27097,Morrison,7
56382,MN,27097,Morrison,7
56331,MN,27097,Morrison,7
56353,MN,27097,Morrison,7
56373,MN,27097,Morrison,7
56364,MN,27097,Morrison,7
56367,MN,27097,Morrison,7
56338,MN,27097,Morrison,7
56344,MN,27097,Morrison,7
56340,MN,27097,Morrison,7
56314,MN,27097,Morrison,7
56336,MN,27097,Morrison,7
56443,MN,27097,Morrison,7
56466,MN,27097,Morrison,7
56475,MN,27097,Morrison,7
56347,MN,27097,Morrison,7
56328,MN,27097,Morrison,7
55976,MN,27099,Mower,1
55933,MN,27099,Mower,1
55918,MN,27099,Mower,1
55917,MN,27099,Mower,1
55977,MN,27099,Mower,1
55982,MN,27099,Mower,1
55961,MN,27099,Mower,1
55936,MN,27099,Mower,1
55951,MN,27099,Mower,1
55973,MN,27099,Mower,1
55950,MN,27099,Mower,1
55967,MN,27099,Mower,1
55970,MN,27099,Mower,1
55953,MN,27099,Mower,1
55926,MN,27099,Mower,1
55940,MN,27099,Mower,1
55975,MN,27099,Mower,1
55909,MN,27099,Mower,1
55912,MN,27099,Mower,1
56114,MN,27101,Murray,4
56183,MN,27101,Murray,4
56186,MN,27101,Murray,4
56115,MN,27101,Murray,4
56172,MN,27101,Murray,4
56125,MN,27101,Murray,4
56123,MN,27101,Murray,4
56122,MN,27101,Murray,4
56180,MN,27101,Murray,4
56128,MN,27101,Murray,4
56131,MN,27101,Murray,4
56151,MN,27101,Murray,4
56141,MN,27101,Murray,4
55334,MN,27103,Nicollet,3
55332,MN,27103,Nicollet,3
56082,MN,27103,Nicollet,3
56021,MN,27103,Nicollet,3
56058,MN,27103,Nicollet,3
56073,MN,27103,Nicollet,3
55335,MN,27103,Nicollet,3
56074,MN,27103,Nicollet,3
56003,MN,27103,Nicollet,3
56054,MN,27103,Nicollet,3
56155,MN,27105,Nobles,4
56165,MN,27105,Nobles,4
56153,MN,27105,Nobles,4
56110,MN,27105,Nobles,4
56185,MN,27105,Nobles,4
56187,MN,27105,Nobles,4
56117,MN,27105,Nobles,4
56119,MN,27105,Nobles,4
56122,MN,27105,Nobles,4
56158,MN,27105,Nobles,4
56168,MN,27105,Nobles,4
56128,MN,27105,Nobles,4
56167,MN,27105,Nobles,4
56129,MN,27105,Nobles,4
56131,MN,27105,Nobles,4
56137,MN,27105,Nobles,4
56141,MN,27105,Nobles,4
56146,MN,27105,Nobles,4
56147,MN,27105,Nobles,4
56557,MN,27107,Norman,9
56541,MN,27107,Norman,9
56568,MN,27107,Norman,9
56545,MN,27107,Norman,9
56574,MN,27107,Norman,9
56540,MN,27107,Norman,9
56519,MN,27107,Norman,9
56548,MN,27107,Norman,9
56550,MN,27107,Norman,9
56581,MN,27107,Norman,9
56510,MN,27107,Norman,9
56585,MN,27107,Norman,9
56584,MN,27107,Norman,9
56516,MN,27107,Norman,9
56517,MN,27107,Norman,9
56592,MN,27107,Norman,9
55929,MN,27109,Olmsted,1
55944,MN,27109,Olmsted,1
55902,MN,27109,Olmsted,1
55973,MN,27109,Olmsted,1
55920,MN,27109,Olmsted,1
55972,MN,27109,Olmsted,1
55940,MN,27109,Olmsted,1
55932,MN,27109,Olmsted,1
55976,MN,27109,Olmsted,1
55923,MN,27109,Olmsted,1
55991,MN,27109,Olmsted,1
55960,MN,27109,Olmsted,1
55901,MN,27109,Olmsted,1
55934,MN,27109,Olmsted,1
55963,MN,27109,Olmsted,1
55903,MN,27109,Olmsted,1
55904,MN,27109,Olmsted,1
55906,MN,27109,Olmsted,1
55905,MN,27109,Olmsted,1
55956,MN,27109,Olmsted,1
56534,MN,27111,Otter Tail,6
56315,MN,27111,Otter Tail,6
56527,MN,27111,Otter Tail,6
56571,MN,27111,Otter Tail,6
56482,MN,27111,Otter Tail,6
56309,MN,27111,Otter Tail,6
56567,MN,27111,Otter Tail,6
56544,MN,27111,Otter Tail,6
56518,MN,27111,Otter Tail,6
56501,MN,27111,Otter Tail,6
56576,MN,27111,Otter Tail,6
56572,MN,27111,Otter Tail,6
56528,MN,27111,Otter Tail,6
56573,MN,27111,Otter Tail,6
56551,MN,27111,Otter Tail,6
56514,MN,27111,Otter Tail,6
56522,MN,27111,Otter Tail,6
56326,MN,27111,Otter Tail,6
56361,MN,27111,Otter Tail,6
56537,MN,27111,Otter Tail,6
56324,MN,27111,Otter Tail,6
56464,MN,27111,Otter Tail,6
56533,MN,27111,Otter Tail,6
56588,MN,27111,Otter Tail,6
56453,MN,27111,Otter Tail,6
56579,MN,27111,Otter Tail,6
56587,MN,27111,Otter Tail,6
56538,MN,27111,Otter Tail,6
56586,MN,27111,Otter Tail,6
56531,MN,27111,Otter Tail,6
56437,MN,27111,Otter Tail,6
56515,MN,27111,Otter Tail,6
56590,MN,27111,Otter Tail,6
56477,MN,27111,Otter Tail,6
56524,MN,27111,Otter Tail,6
56754,MN,27113,Pennington,9
56701,MN,27113,Pennington,9
56748,MN,27113,Pennington,9
56742,MN,27113,Pennington,9
56750,MN,27113,Pennington,9
56725,MN,27113,Pennington,9
56760,MN,27113,Pennington,9
56684,MN,27113,Pennington,9
55795,MN,27115,Pine,7
55735,MN,27115,Pine,7
55749,MN,27115,Pine,7
55756,MN,27115,Pine,7
55712,MN,27115,Pine,7
55767,MN,27115,Pine,7
55704,MN,27115,Pine,7
55783,MN,27115,Pine,7
55006,MN,27115,Pine,7
55072,MN,27115,Pine,7
55030,MN,27115,Pine,7
55037,MN,27115,Pine,7
55067,MN,27115,Pine,7
55063,MN,27115,Pine,7
55036,MN,27115,Pine,7
55007,MN,27115,Pine,7
56186,MN,27117,Pipestone,4
56164,MN,27117,Pipestone,4
56170,MN,27117,Pipestone,4
57026,MN,27117,Pipestone,4
56177,MN,27117,Pipestone,4
56128,MN,27117,Pipestone,4
56144,MN,27117,Pipestone,4
56140,MN,27117,Pipestone,4
56139,MN,27117,Pipestone,4
56701,MN,27119,Polk,9
56723,MN,27119,Polk,9
56744,MN,27119,Polk,9
56568,MN,27119,Polk,9
56517,MN,27119,Polk,9
56540,MN,27119,Polk,9
56556,MN,27119,Polk,9
56736,MN,27119,Polk,9
56716,MN,27119,Polk,9
56621,MN,27119,Polk,9
56742,MN,27119,Polk,9
56722,MN,27119,Polk,9
56542,MN,27119,Polk,9
56646,MN,27119,Polk,9
56710,MN,27119,Polk,9
56721,MN,27119,Polk,9
56750,MN,27119,Polk,9
56762,MN,27119,Polk,9
56644,MN,27119,Polk,9
56684,MN,27119,Polk,9
56535,MN,27119,Polk,9
56523,MN,27119,Polk,9
56634,MN,27119,Polk,9
56651,MN,27119,Polk,9
56715,MN,27119,Polk,9
56592,MN,27119,Polk,9
56308,MN,27121,Pope,6
56381,MN,27121,Pope,6
56343,MN,27121,Pope,6
56385,MN,27121,Pope,6
56215,MN,27121,Pope,6
56349,MN,27121,Pope,6
56327,MN,27121,Pope,6
56244,MN,27121,Pope,6
56323,MN,27121,Pope,6
56334,MN,27121,Pope,6
55170,MN,27123,Ramsey,8
55187,MN,27123,Ramsey,8
55164,MN,27123,Ramsey,8
55144,MN,27123,Ramsey,8
55421,MN,27123,Ramsey,8
55171,MN,27123,Ramsey,8
55175,MN,27123,Ramsey,8
55418,MN,27123,Ramsey,8
55172,MN,27123,Ramsey,8
55109,MN,27123,Ramsey,8
55188,MN,27123,Ramsey,8
55110,MN,27123,Ramsey,8
55155,MN,27123,Ramsey,8
55133,MN,27123,Ramsey,8
55146,MN,27123,Ramsey,8
55449,MN,27123,Ramsey,8
55432,MN,27123,Ramsey,8
55127,MN,27123,Ramsey,8
55126,MN,27123,Ramsey,8
55130,MN,27123,Ramsey,8
55145,MN,27123,Ramsey,8
55112,MN,27123,Ramsey,8
55103,MN,27123,Ramsey,8
55108,MN,27123,Ramsey,8
55165,MN,27123,Ramsey,8
55168,MN,27123,Ramsey,8
55102,MN,27123,Ramsey,8
55113,MN,27123,Ramsey,8
55114,MN,27123,Ramsey,8
55117,MN,27123,Ramsey,8
55101,MN,27123,Ramsey,8
55116,MN,27123,Ramsey,8
55118,MN,27123,Ramsey,8
55105,MN,27123,Ramsey,8
55107,MN,27123,Ramsey,8
55104,MN,27123,Ramsey,8
55119,MN,27123,Ramsey,8
55106,MN,27123,Ramsey,8
55166,MN,27123,Ramsey,8
56748,MN,27125,Red Lake,9
56736,MN,27125,Red Lake,9
56742,MN,27125,Red Lake,9
56535,MN,27125,Red Lake,9
56684,MN,27125,Red Lake,9
56715,MN,27125,Red Lake,9
56750,MN,27125,Red Lake,9
56716,MN,27125,Red Lake,9
56754,MN,27125,Red Lake,9
56087,MN,27127,Redwood,4
56266,MN,27127,Redwood,4
56270,MN,27127,Redwood,4
56283,MN,27127,Redwood,4
56297,MN,27127,Redwood,4
56255,MN,27127,Redwood,4
56284,MN,27127,Redwood,4
56287,MN,27127,Redwood,4
55333,MN,27127,Redwood,4
56152,MN,27127,Redwood,4
56292,MN,27127,Redwood,4
56083,MN,27127,Redwood,4
56294,MN,27127,Redwood,4
56224,MN,27127,Redwood,4
56293,MN,27127,Redwood,4
56263,MN,27127,Redwood,4
56175,MN,27127,Redwood,4
56214,MN,27127,Redwood,4
56229,MN,27127,Redwood,4
56258,MN,27127,Redwood,4
56166,MN,27127,Redwood,4
56085,MN,27127,Redwood,4
56180,MN,27127,Redwood,4
56270,MN,27129,Renville,5
56283,MN,27129,Renville,5
56230,MN,27129,Renville,5
56277,MN,27129,Renville,5
56284,MN,27129,Renville,5
55333,MN,27129,Renville,5
56285,MN,27129,Renville,5
55350,MN,27129,Renville,5
55310,MN,27129,Renville,5
56241,MN,27129,Renville,5
55314,MN,27129,Renville,5
56260,MN,27129,Renville,5
55385,MN,27129,Renville,5
56228,MN,27129,Renville,5
55332,MN,27129,Renville,5
55342,MN,27129,Renville,5
55946,MN,27131,Rice,3
56052,MN,27131,Rice,3
56093,MN,27131,Rice,3
56096,MN,27131,Rice,3
56069,MN,27131,Rice,3
56071,MN,27131,Rice,3
55049,MN,27131,Rice,3
55053,MN,27131,Rice,3
55057,MN,27131,Rice,3
55046,MN,27131,Rice,3
55021,MN,27131,Rice,3
55018,MN,27131,Rice,3
55019,MN,27131,Rice,3
55087,MN,27131,Rice,3
55052,MN,27131,Rice,3
55088,MN,27131,Rice,3
57068,MN,27133,Rock,4
56156,MN,27133,Rock,4
56173,MN,27133,Rock,4
56116,MN,27133,Rock,4
56120,MN,27133,Rock,4
56134,MN,27133,Rock,4
56158,MN,27133,Rock,4
56129,MN,27133,Rock,4
57030,MN,27133,Rock,4
56138,MN,27133,Rock,4
56144,MN,27133,Rock,4
56147,MN,27133,Rock,4
56146,MN,27133,Rock,4
56724,MN,27135,Roseau,7
56682,MN,27135,Roseau,7
56673,MN,27135,Roseau,7
56751,MN,27135,Roseau,7
56726,MN,27135,Roseau,7
56759,MN,27135,Roseau,7
56732,MN,27135,Roseau,7
56763,MN,27135,Roseau,7
56735,MN,27135,Roseau,7
56756,MN,27135,Roseau,7
56761,MN,27135,Roseau,7
56714,MN,27135,Roseau,7
55711,MN,27137,St. Louis,2
55792,MN,27137,St. Louis,2
55708,MN,27137,St. Louis,2
55616,MN,27137,St. Louis,2
55791,MN,27137,St. Louis,2
55736,MN,27137,St. Louis,2
55771,MN,27137,St. Louis,2
55732,MN,27137,St. Louis,2
55796,MN,27137,St. Louis,2
55741,MN,27137,St. Louis,2
55750,MN,27137,St. Louis,2
55724,MN,27137,St. Louis,2
55738,MN,27137,St. Louis,2
55746,MN,27137,St. Louis,2
55747,MN,27137,St. Louis,2
55763,MN,27137,St. Louis,2
55751,MN,27137,St. Louis,2
55758,MN,27137,St. Louis,2
55768,MN,27137,St. Louis,2
55766,MN,27137,St. Louis,2
55723,MN,27137,St. Louis,2
55765,MN,27137,St. Louis,2
55802,MN,27137,St. Louis,2
55731,MN,27137,St. Louis,2
55801,MN,27137,St. Louis,2
55602,MN,27137,St. Louis,2
55804,MN,27137,St. Louis,2
55803,MN,27137,St. Louis,2
55713,MN,27137,St. Louis,2
55807,MN,27137,St. Louis,2
55805,MN,27137,St. Louis,2
55806,MN,27137,St. Louis,2
55719,MN,27137,St. Louis,2
55703,MN,27137,St. Louis,2
55717,MN,27137,St. Louis,2
55706,MN,27137,St. Louis,2
55702,MN,27137,St. Louis,2
55701,MN,27137,St. Louis,2
55725,MN,27137,St. Louis,2
55815,MN,27137,St. Louis,2
55720,MN,27137,St. Louis,2
55705,MN,27137,St. Louis,2
55808,MN,27137,St. Louis,2
55812,MN,27137,St. Louis,2
55814,MN,27137,St. Louis,2
55816,MN,27137,St. Louis,2
55810,MN,27137,St. Louis,2
55811,MN,27137,St. Louis,2
55772,MN,27137,St. Louis,2
55790,MN,27137,St. Louis,2
55782,MN,27137,St. Louis,2
55733,MN,27137,St. Louis,2
55710,MN,27137,St. Louis,2
55777,MN,27137,St. Louis,2
55779,MN,27137,St. Louis,2
56669,MN,27137,St. Louis,2
55781,MN,27137,St. Louis,2
55734,MN,27137,St. Louis,2
55372,MN,27139,Scott,8
56011,MN,27139,Scott,8
55378,MN,27139,Scott,8
55352,MN,27139,Scott,8
55379,MN,27139,Scott,8
56071,MN,27139,Scott,8
55054,MN,27139,Scott,8
56044,MN,27139,Scott,8
55044,MN,27139,Scott,8
55020,MN,27139,Scott,8
55088,MN,27139,Scott,8
55398,MN,27141,Sherburne,8
55371,MN,27141,Sherburne,8
55377,MN,27141,Sherburne,8
56379,MN,27141,Sherburne,8
55330,MN,27141,Sherburne,8
55309,MN,27141,Sherburne,8
55308,MN,27141,Sherburne,8
56304,MN,27141,Sherburne,8
55319,MN,27141,Sherburne,8
55396,MN,27143,Sibley,5
55339,MN,27143,Sibley,5
56011,MN,27143,Sibley,5
55366,MN,27143,Sibley,5
56054,MN,27143,Sibley,5
55335,MN,27143,Sibley,5
55307,MN,27143,Sibley,5
56058,MN,27143,Sibley,5
55314,MN,27143,Sibley,5
55334,MN,27143,Sibley,5
55385,MN,27143,Sibley,5
55338,MN,27143,Sibley,5
56044,MN,27143,Sibley,5
55336,MN,27143,Sibley,5
55342,MN,27143,Sibley,5
56387,MN,27145,Stearns,8
56374,MN,27145,Stearns,8
56385,MN,27145,Stearns,8
56369,MN,27145,Stearns,8
56377,MN,27145,Stearns,8
56367,MN,27145,Stearns,8
56379,MN,27145,Stearns,8
55320,MN,27145,Stearns,8
56396,MN,27145,Stearns,8
56310,MN,27145,Stearns,8
55382,MN,27145,Stearns,8
56398,MN,27145,Stearns,8
56325,MN,27145,Stearns,8
55329,MN,27145,Stearns,8
56397,MN,27145,Stearns,8
56399,MN,27145,Stearns,8
55389,MN,27145,Stearns,8
56388,MN,27145,Stearns,8
56312,MN,27145,Stearns,8
56352,MN,27145,Stearns,8
56331,MN,27145,Stearns,8
56340,MN,27145,Stearns,8
56376,MN,27145,Stearns,8
56356,MN,27145,Stearns,8
56304,MN,27145,Stearns,8
56375,MN,27145,Stearns,8
55353,MN,27145,Stearns,8
56307,MN,27145,Stearns,8
56368,MN,27145,Stearns,8
56303,MN,27145,Stearns,8
56335,MN,27145,Stearns,8
56301,MN,27145,Stearns,8
56371,MN,27145,Stearns,8
56316,MN,27145,Stearns,8
56395,MN,27145,Stearns,8
56320,MN,27145,Stearns,8
56362,MN,27145,Stearns,8
56393,MN,27145,Stearns,8
56321,MN,27145,Stearns,8
